PRODUCT,SOURCE CITY,DESTINATION PINCODE,CITY,STATE,DEST. REGION,ZONE,TAT,PREPAID,COD,REVERSE PICKUP,FORWARD PICKUP,DESTINATION CATEGORY,PUDO SERVICEABLE,B2C_COD_SERVICEABLE
SMART_EXPRESS,NOIDA,141400,RAJPURA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,1,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,141401,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,NORTH,2,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,141412,RAJPURA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,141416,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,141418,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,141420,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,141421,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,141801,AMBALA,HARYANA,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,142001,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142021,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142026,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142027,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,1,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142033,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142037,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142038,BAGHAPURANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142042,MALERKOTLA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142043,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142044,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142047,FIROZPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142049,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,142050,LUDHIANA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142053,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142055,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142059,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,142060,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,142061,MOGA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143001,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143002,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143003,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143004,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143005,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143006,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143007,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143008,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143010,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143021,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143026,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143036,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143044,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143093,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143101,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143102,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143103,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143104,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143105,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143106,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143107,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143110,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143111,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143112,RAYYA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143114,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143115,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143116,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143117,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143149,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143201,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143203,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143301,TARAN TARAN,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143303,TARAN TARAN,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143306,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143401,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143412,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143416,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143417,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143418,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143420,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143421,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143422,TARAN TARAN,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143423,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143502,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143503,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143505,BATALA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143508,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143510,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143512,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143516,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143519,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143521,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143523,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143527,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143530,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143531,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143533,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143534,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143535,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143536,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143537,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143538,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143601,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143604,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,143607,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,143804,AMRITSAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144000,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144001,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144002,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144003,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144004,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144005,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144006,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144007,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144008,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144009,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144010,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144011,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144012,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144013,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144015,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144019,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144020,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144021,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144022,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144023,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144024,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144025,ZANDUSINGHA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,6,Y,Y,Y,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,144027,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144038,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144039,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144040,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144046,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144047,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144048,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144049,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144050,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144051,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144052,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144053,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144102,ADAMPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144103,ADAMPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144106,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144201,NAKODAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144203,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144204,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144205,DASUYA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144207,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144208,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144211,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144213,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144216,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144218,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144225,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144304,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144306,HOSHIARPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144401,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144402,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144409,GORAYA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144410,GORAYA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144411,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,N,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144423,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144504,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144505,NAWANSHAHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144514,NAWANSHAHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144521,NAWANSHAHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144523,BINEWAL,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,N,N,Y,ROI-B,N,N
SMART_EXPRESS,NOIDA,144527,NAWANSHAHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144529,PHAGWARA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144533,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144601,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144602,KAPURTHALA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144621,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144626,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144628,KAPURTHALA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144629,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144632,KAPURTHALA,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,144701,MALSIAN,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,RUR,N,N
SMART_EXPRESS,NOIDA,144702,SHAHKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,5,Y,Y,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,144801,JALANDHAR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,4,Y,N,N,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,145001,GURDASPUR,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,145002,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,2,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,145003,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,145021,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,Y
SMART_EXPRESS,NOIDA,145023,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,Y,Y,ZONE,N,N
SMART_EXPRESS,NOIDA,145024,PATHANKOT,PUNJAB,HHPJ REGIONAL OFFICE,NORTH,3,Y,Y,N,Y,ZONE,N,Y
